"","(1,R1)","(2,R1)","(3,R1)"
"33",1.33749807084246e-07,0.999935972556258,6.38936939346116e-05
"34",1.47587639747373e-05,0.99882175537101,0.00116348586501522
"35",3.04594227210731e-07,0.999974035492486,2.56599132866954e-05
"36",2.79766265732452e-07,0.999896304946085,0.000103415287649672
"37",1.4083092662862e-05,0.999071801370958,0.000914115536378931
"38",1.28468385208574e-06,0.999735246501807,0.000263468814340503
"39",4.66132459789269e-06,0.999637029634582,0.000358309040820504
"40",1.55929704666195e-06,0.999760137225226,0.000238303477727542
"41",9.8571717919976e-08,0.99996308345417,3.6817974112251e-05
"42",1.70429469735563e-06,0.999740264260622,0.000258031444680588
"43",4.63456633102618e-08,0.999969526651527,3.04270028097751e-05
"44",1.44024892115039e-06,0.999741713177582,0.00025684657349727
"45",1.10453406640993e-06,0.999763774531714,0.000235120934219451
"46",2.44760922660007e-07,0.999897626078632,0.000102129160445739
"47",2.64339477020166e-06,0.99953805397346,0.000459302631770355
"48",7.63459826147882e-06,0.999149828502409,0.000842536899329177
"49",3.51559955841769e-07,0.999633751525164,0.000365896914879723
"50",1.36268893145808e-06,0.999690886420944,0.000307750890124668
"51",9.20917916703382e-06,0.999257523491841,0.000733267328992147
"52",3.6062235221724e-06,0.999460794021908,0.000535599754570261
"53",4.98393701370454e-06,0.999467762834761,0.000527253228225061
"54",1.15084944750749e-05,0.997490672360445,0.0024978191450802
"55",0.00125205996568783,0.963578670848349,0.0351692691859628
"56",0.0171266864736635,0.877788674362151,0.105084639164186
"57",0.0104419641253177,0.903505623285755,0.0860524125889276
"58",1.92648288673855e-06,0.999760835907034,0.000237237610079251
"59",1.22034308536738e-06,0.999873879907088,0.000124899749826378
